,PFAF_ID,Glob_importance_biod_abs,Glob_importance_carbonwater_abs,Ground_Water_Qual_Mexico_abs,NCP_global_abs,NCP_local_abs,STARR_abs,START_abs,Superf_Water_Qual_Mexico_abs,WRI_WaterRisk_bwd_raw_abs,WRI_WaterRisk_bws_raw_abs,WRI_WaterRisk_cep_raw_abs,WRI_WaterRisk_drr_raw_abs,WRI_WaterRisk_udw_raw_abs,Water_Qual_Mexico_abs,deforestation_abs,ecological_intactness_abs,land_degradation_abs,terr_acidification_NH3_abs,Unnamed: 0,Glob_importance_biod,Glob_importance_carbonwater,Ground_Water_Qual_Mexico,NCP_global,NCP_local,STARR,START,Superf_Water_Qual_Mexico,WRI_WaterRisk_bwd_raw,WRI_WaterRisk_bws_raw,WRI_WaterRisk_cep_raw,WRI_WaterRisk_drr_raw,WRI_WaterRisk_udw_raw,Water_Qual_Mexico,deforestation,ecological_intactness,land_degradation,terr_acidification_NH3,Category_L4_LCA,Global Warming Potential_pton(kg CO2-Eq_pton),Land Use_pton (m2_pton),Water Pollution_pton (kg P eq_pton),Land Transformation_pton (m2_pton),Soil Pollution_pton (kg SO2 eq_pton),Water Us_pton (m3_pton),Updated_crop_weight_in_tonnes,merge_ind_abs,Global Warming Potential(kg CO2-Eq),Land Use (m2)_TOTAL,Freshwater Pollution (kg P-eq)_TOTAL,Land Transformation (m2)_TOTAL,Soil Pollution (kg SO2-eq)_TOTAL,Freshwater Use (m3)_TOTAL,ISO3,Country_ISO3,CF WC hierarchist species-eq·yr/m3_EE_end,CF WC all  species-eq·yr/m3_EE_end,merge_ind_cf,Acidification - Terrestrial ecosystems,Water consumption - terrestrial ecosystems,Land use - occupation and transformation,Eutrophication - Freshwater ecosystems,Water consumption -aquatic ecosystems,Endpoint_landuse,Endpoint_landtrans,Endpoint_water_pollution,Endpoint_water_use,Endpoint_soil_pollution,biodiversity_theme_risk,land_theme_risk,water_theme_risk,landuse_rel_risk,soilpoll_rel_risk,landtrans_rel_risk,wateruse_rel_risk,waterpoll_rel_risk,biodiversity_theme_score,water_theme_score,land_theme_score,EP_risk_landuse,EP_risk_landtrans,EP_risk_soilpoll,EP_risk_wateruse,EP_risk_waterpoll,EP_risk_landuse_pton,EP_risk_landtrans_pton,EP_risk_soilpoll_pton,EP_risk_wateruse_pton,EP_risk_waterpoll_pton,Total_EP_risk,Total_EP_risk_pton,biodiversity_theme_score_pton,water_theme_score_pton,land_theme_score_pton,Quantity_Rank,Quantity_Rank_ABC,Quantity_Class
40,7714508,48.40644384692346,36.66063656828414,1.1314361282203602,0.2393611356459479,2.035498022448724,17.27822036018009,15.088866308154078,2.37265468671836,0.5079278408735618,0.9898432614744872,0.0430203592455064,2.657219820847924,0.0286828686560076,2.37265468671836,0.0,0.8890072966170586,0.0199657705439633,6.2929695471622585e-12,40,4.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,5.0,4.0,1.0,3.0,2.0,5.0,0.0,4.0,3.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,2718,both,228937.13997637076,4025358.0000000005,38.106353222644984,135900.0,848.016011148161,217.439973341354,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.035745179040000005,0.0012067920000000002,2.5569363012394784e-05,2.1009071968238957e-06,0.00017977939436341015,2.0,3.5,3.8,2.0,4.0,2.5,4.0,3.5,0.07149035808000001,4.8948199665338665e-05,0.05397732734872683,0.07149035808000001,0.0030169800000000003,0.0007191175774536406,8.403628787295583e-06,8.949277054338175e-05,2.6302560000000005e-05,1.1100000000000002e-06,2.6457600347816064e-07,3.0918428209328857e-09,3.292596414399623e-08,0.07532435205678432,2.771315381044309e-05,2.6302560000000005e-05,1.8008903482464555e-08,1.9859208001739084e-05,25.0,Y,1
48,7714606,47.532068073959415,29.88280758305125,1.134340607936859,0.8833733643836432,10.058080593308272,1.9876172625831363,21.05273307931756,2.2756664724693394,0.5568513893436697,1.0191224788013065,0.18579225538476474,2.673622510163466,0.0320869693283394,2.2756664724693394,0.0,0.8325202015142343,0.0102858414998979,3.645077345246242e-12,48,4.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,3.0,2.0,5.0,0.0,2.0,3.0,3.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,1625,both,136873.74998587288,2406625.0000000005,22.782495948049338,81250.0,507.0000066651073,129.99998406169988,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.021370830000000007,0.0007215,1.5287054781141105e-05,1.2560611460039849e-06,0.00010748400141300275,2.5,3.0,4.0,3.3333333333333335,3.0,1.5,4.333333333333333,3.5,0.05342707500000002,2.94738116833389e-05,0.03221747100211952,0.07123610000000002,0.00108225,0.0003224520042390082,5.442931632683934e-06,5.3504691733993864e-05,4.3837600000000015e-05,6.660000000000001e-07,1.9843200260862043e-07,3.3494963893439592e-09,3.2925964143996225e-08,0.07269974962760573,4.473830746314199e-05,3.287820000000001e-05,1.8137730266670092e-08,1.9826136001304317e-05,30.0,AD,1
18,7713080,48.22107453019257,48.54350983182782,1.2050671762903369,0.4751955847995149,4.659420474018996,3.129458223808417,34.75993348630515,2.162272357605507,0.1863078103216038,0.6222894285159314,0.18579225538476474,2.466010439963403,0.0382178715787835,2.162272357605507,0.0,0.8896614000914926,0.411057845039792,6.389567469717946e-12,18,4.0,2.0,3.0,1.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,1.0,4.0,5.0,0.0,4.0,5.0,5.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,1582,both,133251.8599862467,2342942.0000000005,22.179636055270187,79100.0,493.58400648873834,126.55998448345181,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.020805324960000007,0.0007024080000000001,1.4882535793086296e-05,1.2228238356789561e-06,0.00010463980937561252,2.75,5.0,3.0,3.3333333333333335,5.0,3.0,2.3333333333333335,4.0,0.05721464364000002,3.1191699394464706e-05,0.05227491192343905,0.06935108320000002,0.0021072240000000004,0.0005231990468780626,2.853255616584231e-06,5.953014317234518e-05,4.3837600000000015e-05,1.3320000000000003e-06,3.307200043477008e-07,1.8035749788775164e-09,3.762967330742426e-08,0.07204388964566702,4.553975325263402e-05,3.6166020000000014e-05,1.9716624143150887e-08,3.304356000217386e-05,31.0,AE,1
28,7714100,32.919772109606804,83.00078789238786,1.4029854514174582,1.8242926087325264,6.783425947633846,7.155762709751415,33.818794724113,1.6765905965992742,0.0597383201108908,0.1722260531204029,0.18579225538476474,2.423134521405241,0.0373493434359962,1.6765905965992742,0.1054461834124965,0.9051804792904624,-0.6471474703727672,5.309418245826979e-12,28,3.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,4.0,1.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,1708,both,143864.8399851513,2529548.0000000005,23.946155741088166,85400.0,532.8960070055405,136.63998324762053,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.022462386240000007,0.0007583520000000001,1.606787050227016e-05,1.320216884538342e-06,0.00011297395348517458,4.0,2.5,2.0,2.6666666666666665,4.0,4.5,1.0,3.5,0.08984954496000003,2.877888182124195e-05,0.011457141026970352,0.059899696640000014,0.0034125840000000006,0.0004518958139406983,1.320216884538342e-06,5.6237546757945556e-05,3.507008000000001e-05,1.998e-06,2.645760034781606e-07,7.729607052332213e-10,3.2925964143996225e-08,0.06382173421758319,3.73663549283274e-05,5.260512000000002e-05,1.6849462424614724e-08,6.707928001739082e-06,29.0,AC,1
45,7714603,67.08494351659962,21.69123339022309,1.0616163357409891,0.9595098591978544,11.071397913365027,1.544357501320655,4.012092882685196,2.215178040808241,0.5274737519809826,1.00079310732354,0.18579225538476474,2.6651037857084807,0.0301712955665673,2.215178040808241,0.0,0.8490173024858791,-0.0763952563800972,3.861040257024531e-12,45,5.0,1.0,1.0,2.0,5.0,2.0,1.0,5.0,5.0,4.0,2.0,3.0,2.0,5.0,0.0,2.0,2.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,1494,both,125839.61998701174,2212614.0000000005,20.945876274698897,74700.0,466.1280061277971,119.51998534657207,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.019648012320000005,0.000663336,1.405468298032296e-05,1.1548032936184329e-06,9.881913729909298e-05,2.25,3.0,3.6,2.6666666666666665,4.0,1.5,4.0,3.0,0.044208027720000015,2.3391631057721307e-05,0.01984565059459819,0.05239469952000001,0.000995004,0.00039527654919637193,4.6192131744737314e-06,4.2164048940968884e-05,3.507008000000001e-05,6.660000000000001e-07,2.645760034781606e-07,3.0918428209328857e-09,2.8222254980568195e-08,0.05383176333131182,3.603197010127967e-05,2.959038000000001e-05,1.565704890075054e-08,1.3283568001739082e-05,32.0,AF,1
7,7712209,14.040408909985414,83.0991433657198,1.17454155232515,2.3020221065415707,9.458117784123218,7.78216086924275,134.53756582362976,2.148385930430913,0.0825160727571293,0.2652493823240376,0.0430203613650911,2.6220099307152216,0.033660451833443,2.148385930430913,0.1287276034520321,0.9078766346514828,-0.3430463988989221,3.883696005153307e-12,7,1.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,939,both,79091.9699918367,1390659.0000000002,13.164777658595893,46950.0,292.96800385140665,75.11999079011457,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.012349051920000003,0.00041691600000000003,8.833565808917844e-06,7.258101022139949e-07,6.210921681649821e-05,4.75,2.5,2.8,3.6666666666666665,4.0,4.5,2.3333333333333335,3.5,0.058657996620000014,1.6305518618189223e-05,0.006298744393632998,0.04527985704000001,0.001876122,0.00024843686726599284,1.6935569051659884e-06,3.0917480331212456e-05,4.822136000000001e-05,1.998e-06,2.6457600347816064e-07,1.803574978877517e-09,3.2925964143996225e-08,0.04743702694450238,5.0518665542601045e-05,6.246858000000001e-05,1.7364769561436873e-08,6.707928001739082e-06,34.0,AH,1
31,7714401,16.193831391573866,77.07888933808667,1.1922054742915946,1.1439999173067734,6.418328570816029,0.4888062179946586,36.06330319624634,2.1562641650434293,0.221182319805334,0.7324744435817805,0.18579225538476474,2.5494995528440345,0.0267437156497696,2.1562641650434293,0.0,0.8475891096083403,0.0163101696709001,6.3895674115463685e-12,31,2.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,4.0,0.0,2.0,3.0,5.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,1111,both,93579.5299903414,1645391.0000000002,15.576217229712501,55550.0,346.6320045568826,88.87998910310681,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.014611072080000004,0.0004932840000000001,1.0451641761137088e-05,8.58759343514109e-07,7.34859849660591e-05,3.0,4.0,2.8,3.0,5.0,3.0,2.3333333333333335,3.5,0.043833216240000014,1.9292258982756367e-05,0.022100323082415156,0.043833216240000014,0.0014798520000000003,0.0003674299248302955,2.0037718015329212e-06,3.658074616397981e-05,3.9453840000000015e-05,1.3320000000000001e-06,3.307200043477007e-07,1.8035749788775168e-09,3.292596414399623e-08,0.04571908268279583,4.115128954347059e-05,3.9453840000000015e-05,1.7364769561436873e-08,1.9892280002173857e-05,33.0,AG,1
27,7713090,33.72039128832468,73.93977537416767,1.4659300355890017,1.9596262635798525,7.228061602719416,6.160030699102284,44.294278445866894,1.732572767956948,0.1186660126042587,0.396345981896266,0.18579225538476474,2.465627243979231,0.0302334261635895,1.732572767956948,0.3590036723532758,0.9373490953870792,0.0713711051906541,6.385316280336588e-12,27,3.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,895,both,75385.84999221921,1325495.0000000002,12.54789776831025,44750.0,279.240003670936,71.5999912216747,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.011770395600000002,0.00039738,8.419639402536177e-06,6.917998311837331e-07,5.9198880778238434e-05,4.0,4.0,2.4,3.6666666666666665,4.0,4.5,1.6666666666666667,3.5,0.04708158240000001,1.5310868813758087e-05,0.02365918896155648,0.043158117200000005,0.0017882100000000001,0.00023679552311295374,1.1529997186395552e-06,2.946873790887662e-05,4.822136e-05,1.998e-06,2.645760034781606e-07,1.288267842055369e-09,3.2925964143996225e-08,0.045213744460740474,5.051815023546422e-05,5.260512000000001e-05,1.7107115993025795e-08,2.6434848001739085e-05,35.0,AI,1
12,7713043,32.127368570347954,75.69061554462935,1.1465566199413768,0.7984933457829047,3.971569177855522,4.752108843135401,109.324026096823,1.889612684379728,0.3222224479363653,1.0191226745697806,0.18579225538476474,2.69543571529879,0.0339298935051945,1.889612684379728,0.0,0.908785886086422,0.7736215103772693,6.389566300834588e-12,12,3.0,4.0,2.0,1.0,2.0,3.0,5.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,0.0,4.0,5.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,640,both,53907.19999443609,947840.0000000001,8.972798404154815,32000.0,199.68000262502687,51.199993722761796,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.008416819200000002,0.00028416000000000004,6.020747729187882e-06,4.946948513492617e-07,4.233216055650569e-05,3.75,4.5,3.4,4.0,4.0,4.0,4.0,2.5,0.031563072000000005,8.515324364183376e-06,0.021126712321113017,0.03366727680000001,0.0011366400000000002,0.00016932864222602277,1.978779405397047e-06,1.5051869322969705e-05,5.260512000000001e-05,1.7760000000000002e-06,2.645760034781606e-07,3.0918428209328857e-09,2.3518545817140163e-08,0.0349902760909544,5.467230639211625e-05,4.931730000000001e-05,1.3305194319036526e-08,3.3010488001739086e-05,39.0,AM,1
3,7532206,11.958959312457097,86.53668303673584,1.1524294233291088,3.996776042491771,5.806317768565947,9.582032968967278,221.37145975251272,2.323695290084667,0.1658847256418211,0.5613236419333404,0.18579225538476474,3.0608885713154144,0.0332271969880117,2.323695290084667,0.0784941052486534,0.870506963330165,0.4748244178064107,1.917877082281385e-13,3,1.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,2.0,5.0,2.0,5.0,4.0,3.0,5.0,2.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,561,both,47253.02999512288,830841.0000000001,7.865218601141955,28050.0,175.03200230100012,44.879994497608386,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.0073778680800000015,0.000249084,5.277561681366252e-06,4.336309556358372e-07,3.7106784487812025e-05,4.0,3.5,3.6,4.333333333333333,2.0,4.0,3.6666666666666665,3.5,0.029511472320000006,1.003072302772331e-05,0.018481776984487816,0.03197076168,0.000996336,7.421356897562405e-05,1.5899801706647363e-06,1.8471465884781884e-05,5.6988880000000005e-05,1.776e-06,1.322880017390803e-07,2.8341892525218118e-09,3.2925964143996225e-08,0.03306137269503107,5.8932928155135605e-05,5.260512000000001e-05,1.788007669825902e-08,3.2944344000869546e-05,41.0,AO,1
9,7713020,21.617680128594863,81.32610403635748,1.159424601522004,1.8645391732256136,6.037110454059607,5.3173304627138736,66.00994444768338,2.0201316298877274,0.2034712476506173,0.672284450209744,0.18579225538476474,2.811778007279269,0.0336649493963092,2.0201316298877274,0.1961358033431334,0.881413640936147,-0.3564656868664995,6.349829162203131e-12,9,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,5.0,3.0,1.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,830,both,69910.8999927843,1229230.0000000002,11.636597930388277,41500.0,258.96000340433176,66.39999185920671,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.010915562400000004,0.00036852000000000006,7.808157211290534e-06,6.415573853435737e-07,5.489952072171833e-05,3.5,2.5,3.2,2.6666666666666665,4.0,3.5,3.3333333333333335,3.0,0.03820446840000001,1.2781498125841758e-05,0.005567580241443439,0.02910816640000001,0.0012898200000000001,0.00021959808288687333,2.1385246178119126e-06,2.3424471633871604e-05,3.5070080000000014e-05,1.554e-06,2.6457600347816064e-07,2.5765356841107382e-09,2.8222254980568195e-08,0.030643147479138568,3.6919454794142853e-05,4.6029480000000016e-05,1.5399395332339466e-08,6.707928001739083e-06,36.0,AJ,1
20,7713083,22.888986174644668,89.0358499428198,1.4063607228189838,1.3467439833156347,7.658418508005228,3.751283363625225,54.9614084708381,1.824192584953439,0.1863077842629743,0.6222895530179624,0.18579225538476474,2.466010342301764,0.0382178608240906,1.824192584953439,0.0792178244513636,0.918768299578296,-0.4663392658853741,6.389566288980446e-12,20,2.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,5.0,1.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,682,both,57444.859994070954,1010042.0000000001,9.561638299427475,34100.0,212.78400279729428,54.55999331081804,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.008969172960000002,0.000302808,6.415859298915836e-06,5.27159200969057e-07,4.511020859302638e-05,4.5,2.5,3.0,3.0,4.0,5.0,2.3333333333333335,4.0,0.04036127832000001,1.3446737665628904e-05,0.004574806897186054,0.02690751888000001,0.00151404,0.00018044083437210553,1.2300381355944664e-06,2.5663437195663344e-05,3.9453840000000015e-05,2.22e-06,2.645760034781606e-07,1.8035749788775168e-09,3.762967330742426e-08,0.028628893189703374,4.1977849251764474e-05,5.918076000000002e-05,1.9716624143150887e-08,6.707928001739081e-06,38.0,AL,1
47,7714605,66.55581922544334,20.182787443605665,1.1261396646212087,0.916202239301827,11.013652594139456,1.7338743955755571,2.2355588971836333,2.2106279593067404,0.4870528585228034,0.9755734180272032,0.18579225538476474,2.653381426720865,0.0275355062281541,2.2106279593067404,0.0,0.8094848572832447,-0.1824827885603251,3.861039776637099e-12,47,5.0,0.0,1.0,2.0,5.0,2.0,1.0,5.0,4.0,4.0,2.0,3.0,1.0,5.0,0.0,1.0,2.0,3.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,734,both,61824.81999361889,1087054.0000000002,10.290678169765055,36700.0,229.0080030105777,58.71999280079243,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.009653039520000004,0.00032589600000000005,6.905045051912352e-06,5.673531576411845e-07,4.854969663824247e-05,1.75,2.5,3.4,2.6666666666666665,3.0,0.5,3.6666666666666665,3.0,0.016892819160000006,1.1397715033544033e-05,0.009725864064957367,0.02574143872000001,0.00016294800000000003,0.0001456490899147274,2.0802949113510097e-06,2.0715135155737057e-05,3.5070080000000014e-05,2.2200000000000003e-07,1.9843200260862046e-07,2.8341892525218118e-09,2.8222254980568195e-08,0.026072831239981824,3.552156844684172e-05,2.3014740000000008e-05,1.5528222116545003e-08,1.3250496001304314e-05,37.0,AK,1
23,7713086,12.15722427424115,88.27949988373548,1.2262083963099433,1.7089612828000071,9.36215500742304,0.7421626959727762,26.285073872681416,2.009974712468922,0.2200965617286296,0.7209433048410754,0.18579225538476474,2.523046085463359,0.0371518649973393,2.009974712468922,0.0006217307648,0.8374852014282648,0.6561027129876402,6.389566513154128e-12,23,1.0,5.0,4.0,4.0,5.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,5.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,445,both,37482.34999613134,659045.0000000001,6.238898890388896,22250.0,138.840001825214,35.599995635357814,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.005852319600000002,0.00019758000000000002,4.1863011554509494e-06,3.439675138287836e-07,2.9434080386945364e-05,3.5,4.5,3.0,4.0,4.0,3.5,2.3333333333333335,4.0,0.020483118600000006,8.773897743702147e-06,0.014689667160773896,0.023409278400000007,0.0006915300000000001,0.00011773632154778146,8.025908656004951e-07,1.6745204621803798e-05,5.260512000000002e-05,1.5540000000000003e-06,2.645760034781606e-07,1.803574978877517e-09,3.762967330742427e-08,0.024236092517035193,5.446312925176448e-05,4.6029480000000016e-05,1.9716624143150894e-08,3.301048800173909e-05,43.0,AQ,1
39,7714507,44.78076883062838,54.51639691457108,1.121303913263183,0.8838053762781642,6.212577470126628,34.61598225432495,37.992293858866894,2.371952052122347,0.5329203915492539,1.0041914218090482,0.18579225538476474,2.666683386837881,0.0305264643444671,2.371952052122347,0.0,0.8687197179121336,-0.188543239988333,6.389566850899529e-12,39,4.0,2.0,1.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,2.0,3.0,2.0,5.0,0.0,3.0,2.0,5.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,566,both,47674.179995079416,838246.0000000001,7.9353185886744155,28300.0,176.59200232150815,45.279994448567464,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.007443624480000002,0.00025130400000000005,5.324598773000533e-06,4.374957591620034e-07,3.7437504492159725e-05,2.75,3.5,3.6,2.6666666666666665,5.0,2.5,4.0,3.0,0.020469967320000004,8.861889677824806e-06,0.007537218241230401,0.019849665280000005,0.0006282600000000001,0.00018718752246079862,1.7499830366480135e-06,1.59737963190016e-05,3.507008000000001e-05,1.1100000000000002e-06,3.307200043477007e-07,3.091842820932886e-09,2.8222254980568195e-08,0.020682836581816452,3.654211410214921e-05,3.616602000000001e-05,1.565704890075054e-08,1.3316640002173854e-05,40.0,AN,1
